-1,0.0467891
1,0.995082
-1,0.0083871
-1,0.00455908
-1,0.0304052
-1,0.00849494
-1,0.131102
1,0.987633
1,0.999168
-1,0.00460803
1,0.991305
1,0.939654
1,0.796306
1,0.99962
-1,0.00539767
-1,0.102143
1,0.999562
1,0.929272
-1,0.000605332
-1,0.0806569
1,0.989165
1,0.998877
1,0.984504
-1,0.0361472
1,0.999609
-1,0.00817269
1,0.99941
1,0.999082
1,0.999511
1,0.999508
-1,9.25209e-05
-1,0.0196151
-1,0.00822788
1,0.999332
1,0.991674
1,0.999636
1,0.9997
1,0.968407
1,0.99935
1,0.999642
1,0.99952
-1,0.0223935
-1,0.208439
-1,0.0563793
-1,0.00644197
-1,0.205927
-1,0.00046634
1,0.988706
1,0.984237
-1,0.0372546
-1,0.0180912
1,0.991118
1,0.999362
1,0.998203
-1,0.0843194
1,0.883661
1,0.999686
-1,0.0530964
1,0.999435
1,0.999184
1,0.994703
-1,7.6468e-05
1,0.992764
1,0.999453
1,0.999548
1,0.962564
-1,0.00407578
1,0.741504
-1,0.0012402
1,0.999427
1,0.999712
1,0.858579
-1,0.0798927
1,0.997295
-1,0.000703238
-1,0.0837569
1,0.970981
1,0.999719
-1,0.0529384
1,0.954734
1,0.966549
-1,0.0249424
1,0.999426
1,0.999449
-1,0.0950519
1,0.994828
1,0.587161
-1,0.197418
-1,0.00336876
1,0.968528
-1,0.188507
1,0.994877
1,0.984545
-1,0.00469763
1,0.999456
-1,0.0734592
1,0.727644
1,0.999423
1,0.999409
1,0.993634
1,0.852735
1,0.999422
-1,0.000670966
-1,0.00010258
-1,0.000146181
-1,0.00402974
1,0.992642
-1,0.00727173
1,0.931871
1,0.999686
-1,0.120324
1,0.999396
-1,0.00458599
1,0.989464
1,0.986212
-1,0.677344
1,0.998653
-1,0.0369983
1,0.994656
1,0.999531
-1,0.000377169
-1,0.00461768
-1,0.0955006
-1,0.165122
1,0.99978
-1,0.151688
1,0.99967
1,0.999443
1,0.970289
1,0.994632
1,0.999629
1,0.999361
1,0.929296
-1,0.0461329
1,0.999266
1,0.994997
1,0.999334
1,0.999606
1,0.328938
-1,0.0041523
-1,0.00113985
-1,0.0424692
1,0.971573
1,0.994604
1,0.994576
-1,0.000649765
1,0.99383
-1,0.0222919
1,0.977425
1,0.999728
-1,0.0051331
-1,0.00323644
1,0.999549
1,0.996742
-1,0.0511985
1,0.999478
1,0.998731
-1,0.159854
